snapshot_date,forecast_date,queue,demand
03/06/2026,15/03/2027,retentions,5785
03/06/2026,22/03/2027,retentions,5475
03/06/2026,29/03/2027,retentions,5520
03/06/2026,05/04/2027,retentions,5685
03/06/2026,12/04/2027,retentions,5703
03/06/2026,19/04/2027,retentions,5816
03/06/2026,26/04/2027,retentions,5655
03/06/2026,04/05/2026,sales,10326
03/06/2026,11/05/2026,sales,10944
03/06/2026,18/05/2026,sales,10645
03/06/2026,25/05/2026,sales,10166
03/06/2026,01/06/2026,sales,10728
03/06/2026,08/06/2026,sales,11145
03/06/2026,15/06/2026,sales,11076
03/06/2026,22/06/2026,sales,10355
03/06/2026,29/06/2026,sales,9953
03/06/2026,06/07/2026,sales,9245
03/06/2026,13/07/2026,sales,9981
03/06/2026,20/07/2026,sales,10615
03/06/2026,27/07/2026,sales,10838
03/06/2026,03/08/2026,sales,10263
03/06/2026,10/08/2026,sales,11035
03/06/2026,17/08/2026,sales,11116
03/06/2026,24/08/2026,sales,10741
03/06/2026,31/08/2026,sales,11087
03/06/2026,07/09/2026,sales,10982
03/06/2026,14/09/2026,sales,10516
03/06/2026,21/09/2026,sales,10270
03/06/2026,28/09/2026,sales,10126
03/06/2026,05/10/2026,sales,10113
03/06/2026,12/10/2026,sales,10823
03/06/2026,19/10/2026,sales,11766
03/06/2026,26/10/2026,sales,12104
03/06/2026,02/11/2026,sales,12742
03/06/2026,09/11/2026,sales,13439
03/06/2026,16/11/2026,sales,13127
03/06/2026,23/11/2026,sales,12689
03/06/2026,30/11/2026,sales,13299
03/06/2026,07/12/2026,sales,13121
03/06/2026,14/12/2026,sales,12833
03/06/2026,21/12/2026,sales,11923
03/06/2026,28/12/2026,sales,11223
03/06/2026,04/01/2027,sales,10642
03/06/2026,11/01/2027,sales,11903
03/06/2026,18/01/2027,sales,12121
03/06/2026,25/01/2027,sales,12084
03/06/2026,01/02/2027,sales,11885
03/06/2026,08/02/2027,sales,11550
03/06/2026,15/02/2027,sales,11233
03/06/2026,22/02/2027,sales,10692
03/06/2026,01/03/2027,sales,10938
03/06/2026,08/03/2027,sales,10724
03/06/2026,15/03/2027,sales,11524
03/06/2026,22/03/2027,sales,12120
03/06/2026,29/03/2027,sales,12140
03/06/2026,05/04/2027,sales,11570
03/06/2026,12/04/2027,sales,11842
03/06/2026,19/04/2027,sales,11344
03/06/2026,26/04/2027,sales,11238
03/06/2026,04/05/2026,billing,15185
03/06/2026,11/05/2026,billing,16048
03/06/2026,18/05/2026,billing,16518
03/06/2026,25/05/2026,billing,15781
03/06/2026,01/06/2026,billing,15424
03/06/2026,08/06/2026,billing,14398
03/06/2026,15/06/2026,billing,15169
03/06/2026,22/06/2026,billing,15749
03/06/2026,29/06/2026,billing,16786
03/06/2026,06/07/2026,billing,15947
03/06/2026,13/07/2026,billing,14446
03/06/2026,20/07/2026,billing,12808
03/06/2026,27/07/2026,billing,12623
03/06/2026,03/08/2026,billing,13695
03/06/2026,10/08/2026,billing,15087
03/06/2026,17/08/2026,billing,15831
03/06/2026,24/08/2026,billing,15564
03/06/2026,31/08/2026,billing,15909
03/06/2026,07/09/2026,billing,15297
03/06/2026,14/09/2026,billing,15712
03/06/2026,21/09/2026,billing,14829
03/06/2026,28/09/2026,billing,15149
03/06/2026,05/10/2026,billing,14767
03/06/2026,12/10/2026,billing,15265
03/06/2026,19/10/2026,billing,15512
03/06/2026,26/10/2026,billing,15441
03/06/2026,02/11/2026,billing,15102
03/06/2026,09/11/2026,billing,15036
03/06/2026,16/11/2026,billing,16004
03/06/2026,23/11/2026,billing,16789
03/06/2026,30/11/2026,billing,18362
03/06/2026,07/12/2026,billing,17894
03/06/2026,14/12/2026,billing,17285
03/06/2026,21/12/2026,billing,16022
03/06/2026,28/12/2026,billing,16545
03/06/2026,04/01/2027,billing,16805
03/06/2026,11/01/2027,billing,17117
03/06/2026,18/01/2027,billing,16520
03/06/2026,25/01/2027,billing,15684
03/06/2026,01/02/2027,billing,15319
03/06/2026,08/02/2027,billing,14870
03/06/2026,15/02/2027,billing,15302
03/06/2026,22/02/2027,billing,15479
03/06/2026,01/03/2027,billing,15862
03/06/2026,08/03/2027,billing,15497
03/06/2026,15/03/2027,billing,15666
03/06/2026,22/03/2027,billing,14865
03/06/2026,29/03/2027,billing,15381
03/06/2026,05/04/2027,billing,15397
03/06/2026,12/04/2027,billing,15515
03/06/2026,19/04/2027,billing,15556
03/06/2026,26/04/2027,billing,15583
03/06/2026,04/05/2026,complaints,4018
03/06/2026,11/05/2026,complaints,3673
03/06/2026,18/05/2026,complaints,3553
03/06/2026,25/05/2026,complaints,3416
03/06/2026,01/06/2026,complaints,3478
03/06/2026,08/06/2026,complaints,3608
03/06/2026,15/06/2026,complaints,3800
03/06/2026,22/06/2026,complaints,3881
03/06/2026,29/06/2026,complaints,4008
03/06/2026,06/07/2026,complaints,4127
03/06/2026,13/07/2026,complaints,3620
03/06/2026,20/07/2026,complaints,3306
03/06/2026,27/07/2026,complaints,3266
03/06/2026,03/08/2026,complaints,3673
03/06/2026,10/08/2026,complaints,3492
03/06/2026,17/08/2026,complaints,3595
03/06/2026,24/08/2026,complaints,3535
03/06/2026,31/08/2026,complaints,3580
03/06/2026,07/09/2026,complaints,3701
03/06/2026,14/09/2026,complaints,3915
03/06/2026,21/09/2026,complaints,3869
03/06/2026,28/09/2026,complaints,4054
03/06/2026,05/10/2026,complaints,4273
03/06/2026,12/10/2026,complaints,4013
03/06/2026,19/10/2026,complaints,4150
03/06/2026,26/10/2026,complaints,4202
03/06/2026,02/11/2026,complaints,4280
03/06/2026,09/11/2026,complaints,3929
03/06/2026,16/11/2026,complaints,3896
03/06/2026,23/11/2026,complaints,3980
03/06/2026,30/11/2026,complaints,4404
03/06/2026,07/12/2026,complaints,4560
03/06/2026,14/12/2026,complaints,4400
03/06/2026,21/12/2026,complaints,4098
03/06/2026,28/12/2026,complaints,4026
03/06/2026,04/01/2027,complaints,4246
03/06/2026,11/01/2027,complaints,3974
03/06/2026,18/01/2027,complaints,3896
03/06/2026,25/01/2027,complaints,3765
03/06/2026,01/02/2027,complaints,3838
03/06/2026,08/02/2027,complaints,3788
03/06/2026,15/02/2027,complaints,3905
03/06/2026,22/02/2027,complaints,3807
03/06/2026,01/03/2027,complaints,3874
03/06/2026,08/03/2027,complaints,3846
03/06/2026,15/03/2027,complaints,3850
03/06/2026,22/03/2027,complaints,4150
03/06/2026,29/03/2027,complaints,4257
03/06/2026,05/04/2027,complaints,4477
03/06/2026,12/04/2027,complaints,4024
03/06/2026,19/04/2027,complaints,3877
03/06/2026,26/04/2027,complaints,3677
03/06/2026,04/05/2026,retentions,5592
03/06/2026,11/05/2026,retentions,5697
03/06/2026,18/05/2026,retentions,5827
03/06/2026,25/05/2026,retentions,5593
03/06/2026,01/06/2026,retentions,5471
03/06/2026,08/06/2026,retentions,5420
03/06/2026,15/06/2026,retentions,5532
03/06/2026,22/06/2026,retentions,5309
03/06/2026,29/06/2026,retentions,5388
03/06/2026,06/07/2026,retentions,5409
03/06/2026,13/07/2026,retentions,5321
03/06/2026,20/07/2026,retentions,5030
03/06/2026,27/07/2026,retentions,4955
03/06/2026,03/08/2026,retentions,5237
03/06/2026,10/08/2026,retentions,5608
03/06/2026,17/08/2026,retentions,6062
03/06/2026,24/08/2026,retentions,5849
03/06/2026,31/08/2026,retentions,5557
03/06/2026,07/09/2026,retentions,5263
03/06/2026,14/09/2026,retentions,5416
03/06/2026,21/09/2026,retentions,5317
03/06/2026,28/09/2026,retentions,5479
03/06/2026,05/10/2026,retentions,5702
03/06/2026,12/10/2026,retentions,5735
03/06/2026,19/10/2026,retentions,5598
03/06/2026,26/10/2026,retentions,5463
03/06/2026,02/11/2026,retentions,5414
03/06/2026,09/11/2026,retentions,5376
03/06/2026,16/11/2026,retentions,5968
03/06/2026,23/11/2026,retentions,6013
03/06/2026,30/11/2026,retentions,6516
03/06/2026,07/12/2026,retentions,6725
03/06/2026,14/12/2026,retentions,6699
03/06/2026,21/12/2026,retentions,6002
03/06/2026,28/12/2026,retentions,5594
03/06/2026,04/01/2027,retentions,5612
03/06/2026,11/01/2027,retentions,5827
03/06/2026,18/01/2027,retentions,6011
03/06/2026,25/01/2027,retentions,5820
03/06/2026,01/02/2027,retentions,5647
03/06/2026,08/02/2027,retentions,5517
03/06/2026,15/02/2027,retentions,5751
03/06/2026,22/02/2027,retentions,5647
03/06/2026,01/03/2027,retentions,5755
03/06/2026,08/03/2027,retentions,5753
03/06/2026,15/03/2027,retentions,5760
03/06/2026,22/03/2027,retentions,5514
03/06/2026,29/03/2027,retentions,5533
03/06/2026,05/04/2027,retentions,5657
03/06/2026,12/04/2027,retentions,5700
03/06/2026,19/04/2027,retentions,5790
03/06/2026,26/04/2027,retentions,5654
03/06/2026,04/05/2026,sales,10100
03/06/2026,11/05/2026,sales,11030
03/06/2026,18/05/2026,sales,10663
03/06/2026,25/05/2026,sales,10049
03/06/2026,01/06/2026,sales,10576
03/06/2026,08/06/2026,sales,11024
03/06/2026,15/06/2026,sales,10976
03/06/2026,22/06/2026,sales,10330
03/06/2026,29/06/2026,sales,9970
03/06/2026,06/07/2026,sales,9115
03/06/2026,13/07/2026,sales,10118
03/06/2026,20/07/2026,sales,10876
03/06/2026,27/07/2026,sales,10657
03/06/2026,03/08/2026,sales,10314
03/06/2026,10/08/2026,sales,11113
03/06/2026,17/08/2026,sales,10740
03/06/2026,24/08/2026,sales,10724
03/06/2026,31/08/2026,sales,11110
03/06/2026,07/09/2026,sales,10905
03/06/2026,14/09/2026,sales,10405
03/06/2026,21/09/2026,sales,10255
03/06/2026,28/09/2026,sales,10539
03/06/2026,05/10/2026,sales,10034
03/06/2026,12/10/2026,sales,11124
03/06/2026,19/10/2026,sales,11736
03/06/2026,26/10/2026,sales,12037
03/06/2026,02/11/2026,sales,12593
03/06/2026,09/11/2026,sales,13302
03/06/2026,16/11/2026,sales,13125
03/06/2026,23/11/2026,sales,12998
03/06/2026,30/11/2026,sales,13271
03/06/2026,07/12/2026,sales,13062
03/06/2026,14/12/2026,sales,12839
03/06/2026,21/12/2026,sales,11917
03/06/2026,28/12/2026,sales,11271
03/06/2026,04/01/2027,sales,10721
03/06/2026,11/01/2027,sales,11847
03/06/2026,18/01/2027,sales,12261
03/06/2026,25/01/2027,sales,12183
03/06/2026,01/02/2027,sales,11809
03/06/2026,08/02/2027,sales,11799
03/06/2026,15/02/2027,sales,11153
03/06/2026,22/02/2027,sales,10753
03/06/2026,01/03/2027,sales,10934
03/06/2026,08/03/2027,sales,10719
03/06/2026,15/03/2027,sales,11379
03/06/2026,22/03/2027,sales,11988
03/06/2026,29/03/2027,sales,12190
03/06/2026,05/04/2027,sales,11676
03/06/2026,12/04/2027,sales,11716
03/06/2026,19/04/2027,sales,11572
03/06/2026,26/04/2027,sales,11306
03/06/2026,04/05/2026,billing,15316
03/06/2026,11/05/2026,billing,16367
03/06/2026,18/05/2026,billing,16847
03/06/2026,25/05/2026,billing,15967
03/06/2026,01/06/2026,billing,15078
03/06/2026,08/06/2026,billing,14582
03/06/2026,15/06/2026,billing,15557
03/06/2026,22/06/2026,billing,15706
03/06/2026,29/06/2026,billing,17231
03/06/2026,06/07/2026,billing,16363
03/06/2026,13/07/2026,billing,14763
03/06/2026,20/07/2026,billing,12647
03/06/2026,27/07/2026,billing,11972
03/06/2026,03/08/2026,billing,13559
03/06/2026,10/08/2026,billing,14800
03/06/2026,17/08/2026,billing,15771
03/06/2026,24/08/2026,billing,14996
03/06/2026,31/08/2026,billing,15604
03/06/2026,07/09/2026,billing,15057
03/06/2026,14/09/2026,billing,15626
03/06/2026,21/09/2026,billing,14940
03/06/2026,28/09/2026,billing,15305
03/06/2026,05/10/2026,billing,14676
03/06/2026,12/10/2026,billing,15229
03/06/2026,19/10/2026,billing,15789
03/06/2026,26/10/2026,billing,15688
03/06/2026,02/11/2026,billing,15051
03/06/2026,09/11/2026,billing,15017
03/06/2026,16/11/2026,billing,16082
03/06/2026,23/11/2026,billing,17401
03/06/2026,30/11/2026,billing,18780
03/06/2026,07/12/2026,billing,18495
03/06/2026,14/12/2026,billing,17853
03/06/2026,21/12/2026,billing,15603
03/06/2026,28/12/2026,billing,16624
03/06/2026,04/01/2027,billing,17022
03/06/2026,11/01/2027,billing,17240
03/06/2026,18/01/2027,billing,17264
03/06/2026,25/01/2027,billing,16269
03/06/2026,01/02/2027,billing,15983
03/06/2026,08/02/2027,billing,15109
03/06/2026,15/02/2027,billing,15267
03/06/2026,22/02/2027,billing,14288
03/06/2026,01/03/2027,billing,16622
03/06/2026,08/03/2027,billing,15123
03/06/2026,15/03/2027,billing,14508
03/06/2026,22/03/2027,billing,15061
03/06/2026,29/03/2027,billing,15453
03/06/2026,05/04/2027,billing,16060
03/06/2026,12/04/2027,billing,15500
03/06/2026,19/04/2027,billing,15476
03/06/2026,26/04/2027,billing,15551
03/06/2026,04/05/2026,complaints,3998
03/06/2026,11/05/2026,complaints,3506
03/06/2026,18/05/2026,complaints,3495
03/06/2026,25/05/2026,complaints,3440
03/06/2026,01/06/2026,complaints,3450
03/06/2026,08/06/2026,complaints,3552
03/06/2026,15/06/2026,complaints,3776
03/06/2026,22/06/2026,complaints,4012
03/06/2026,29/06/2026,complaints,4034
03/06/2026,06/07/2026,complaints,4089
03/06/2026,13/07/2026,complaints,3584
03/06/2026,20/07/2026,complaints,3095
03/06/2026,27/07/2026,complaints,3219
03/06/2026,03/08/2026,complaints,3609
03/06/2026,10/08/2026,complaints,3416
03/06/2026,17/08/2026,complaints,3633
03/06/2026,24/08/2026,complaints,3614
03/06/2026,31/08/2026,complaints,3392
03/06/2026,07/09/2026,complaints,3796
03/06/2026,14/09/2026,complaints,3773
03/06/2026,21/09/2026,complaints,4074
03/06/2026,28/09/2026,complaints,3993
03/06/2026,05/10/2026,complaints,4160
03/06/2026,12/10/2026,complaints,4058
03/06/2026,19/10/2026,complaints,4310
03/06/2026,26/10/2026,complaints,4232
03/06/2026,02/11/2026,complaints,4414
03/06/2026,09/11/2026,complaints,3983
03/06/2026,16/11/2026,complaints,3920
03/06/2026,23/11/2026,complaints,3993
03/06/2026,30/11/2026,complaints,4425
03/06/2026,07/12/2026,complaints,4650
03/06/2026,14/12/2026,complaints,4642
03/06/2026,21/12/2026,complaints,4045
03/06/2026,28/12/2026,complaints,4283
03/06/2026,04/01/2027,complaints,4390
03/06/2026,11/01/2027,complaints,4059
03/06/2026,18/01/2027,complaints,3677
03/06/2026,25/01/2027,complaints,3561
03/06/2026,01/02/2027,complaints,3883
03/06/2026,08/02/2027,complaints,3729
03/06/2026,15/02/2027,complaints,4037
03/06/2026,22/02/2027,complaints,3860
03/06/2026,01/03/2027,complaints,3833
03/06/2026,08/03/2027,complaints,3961
03/06/2026,15/03/2027,complaints,3874
03/06/2026,22/03/2027,complaints,4225
03/06/2026,29/03/2027,complaints,4186
03/06/2026,05/04/2027,complaints,4628
03/06/2026,12/04/2027,complaints,4025
03/06/2026,19/04/2027,complaints,3977
03/06/2026,26/04/2027,complaints,3855
03/06/2026,04/05/2026,retentions,5607
03/06/2026,11/05/2026,retentions,5676
03/06/2026,18/05/2026,retentions,6042
03/06/2026,25/05/2026,retentions,5619
03/06/2026,01/06/2026,retentions,5473
03/06/2026,08/06/2026,retentions,5301
03/06/2026,15/06/2026,retentions,5554
03/06/2026,22/06/2026,retentions,5400
03/06/2026,29/06/2026,retentions,5390
03/06/2026,06/07/2026,retentions,5392
03/06/2026,13/07/2026,retentions,5219
03/06/2026,20/07/2026,retentions,5125
03/06/2026,27/07/2026,retentions,5036
03/06/2026,03/08/2026,retentions,5300
03/06/2026,10/08/2026,retentions,5469
03/06/2026,17/08/2026,retentions,6581
03/06/2026,24/08/2026,retentions,5795
03/06/2026,31/08/2026,retentions,5602
03/06/2026,07/09/2026,retentions,5292
03/06/2026,14/09/2026,retentions,5246
03/06/2026,21/09/2026,retentions,5296
03/06/2026,28/09/2026,retentions,5514
03/06/2026,05/10/2026,retentions,5595
03/06/2026,12/10/2026,retentions,5638
03/06/2026,19/10/2026,retentions,5617
03/06/2026,26/10/2026,retentions,5448
03/06/2026,02/11/2026,retentions,5275
03/06/2026,09/11/2026,retentions,5376
03/06/2026,16/11/2026,retentions,5836
03/06/2026,23/11/2026,retentions,6069
03/06/2026,30/11/2026,retentions,6503
03/06/2026,07/12/2026,retentions,6948
03/06/2026,14/12/2026,retentions,6772
03/06/2026,21/12/2026,retentions,6069
03/06/2026,28/12/2026,retentions,5521
03/06/2026,04/01/2027,retentions,5622
03/06/2026,11/01/2027,retentions,6053
03/06/2026,18/01/2027,retentions,5905
03/06/2026,25/01/2027,retentions,5919
03/06/2026,01/02/2027,retentions,5662
03/06/2026,08/02/2027,retentions,5617
03/06/2026,15/02/2027,retentions,5820
03/06/2026,22/02/2027,retentions,5596
03/06/2026,01/03/2027,retentions,5793
03/06/2026,08/03/2027,retentions,5730
03/06/2026,15/03/2027,retentions,5644
03/06/2026,22/03/2027,retentions,5464
03/06/2026,29/03/2027,retentions,5692
03/06/2026,05/04/2027,retentions,5780
03/06/2026,12/04/2027,retentions,5647
03/06/2026,19/04/2027,retentions,5719
03/06/2026,26/04/2027,retentions,5604
03/06/2026,04/05/2026,sales,10768
03/06/2026,11/05/2026,sales,10939
03/06/2026,18/05/2026,sales,10803
03/06/2026,25/05/2026,sales,10457
03/06/2026,01/06/2026,sales,10519
03/06/2026,08/06/2026,sales,11520
03/06/2026,15/06/2026,sales,11170
03/06/2026,22/06/2026,sales,10700
03/06/2026,29/06/2026,sales,9961
03/06/2026,06/07/2026,sales,8825
03/06/2026,13/07/2026,sales,9832
03/06/2026,20/07/2026,sales,10333
03/06/2026,27/07/2026,sales,10783
03/06/2026,03/08/2026,sales,10244
03/06/2026,10/08/2026,sales,10295
03/06/2026,17/08/2026,sales,10963
03/06/2026,24/08/2026,sales,11084
03/06/2026,31/08/2026,sales,11639
03/06/2026,07/09/2026,sales,11380
03/06/2026,14/09/2026,sales,10572
03/06/2026,21/09/2026,sales,10431
03/06/2026,28/09/2026,sales,10728
03/06/2026,05/10/2026,sales,10049
03/06/2026,12/10/2026,sales,11358
03/06/2026,19/10/2026,sales,11979
03/06/2026,26/10/2026,sales,11865
03/06/2026,02/11/2026,sales,12599
03/06/2026,09/11/2026,sales,13905
03/06/2026,16/11/2026,sales,13294
03/06/2026,23/11/2026,sales,12896
03/06/2026,30/11/2026,sales,13717
03/06/2026,07/12/2026,sales,13407
03/06/2026,14/12/2026,sales,13156
03/06/2026,21/12/2026,sales,12106
03/06/2026,28/12/2026,sales,11325
03/06/2026,04/01/2027,sales,10969
03/06/2026,11/01/2027,sales,11987
03/06/2026,18/01/2027,sales,12432
03/06/2026,25/01/2027,sales,12456
03/06/2026,01/02/2027,sales,11710
03/06/2026,08/02/2027,sales,12105
03/06/2026,15/02/2027,sales,11117
03/06/2026,22/02/2027,sales,10653
03/06/2026,01/03/2027,sales,10883
03/06/2026,08/03/2027,sales,11154
03/06/2026,15/03/2027,sales,11230
03/06/2026,22/03/2027,sales,11980
03/06/2026,29/03/2027,sales,12201
03/06/2026,05/04/2027,sales,12305
03/06/2026,12/04/2027,sales,11981
03/06/2026,19/04/2027,sales,11603
03/06/2026,26/04/2027,sales,11518
03/06/2026,04/05/2026,billing,15487
03/06/2026,11/05/2026,billing,16445
03/06/2026,18/05/2026,billing,16471
03/06/2026,25/05/2026,billing,15909
03/06/2026,01/06/2026,billing,15664
03/06/2026,08/06/2026,billing,14704
03/06/2026,15/06/2026,billing,14183
03/06/2026,22/06/2026,billing,15512
03/06/2026,29/06/2026,billing,17263
03/06/2026,06/07/2026,billing,16417
03/06/2026,13/07/2026,billing,14081
03/06/2026,20/07/2026,billing,12539
03/06/2026,27/07/2026,billing,12517
03/06/2026,03/08/2026,billing,13540
03/06/2026,10/08/2026,billing,14998
03/06/2026,17/08/2026,billing,16342
03/06/2026,24/08/2026,billing,15585
03/06/2026,31/08/2026,billing,15861
03/06/2026,07/09/2026,billing,15758
03/06/2026,14/09/2026,billing,15509
03/06/2026,21/09/2026,billing,14656
03/06/2026,28/09/2026,billing,14598
03/06/2026,05/10/2026,billing,15019
03/06/2026,12/10/2026,billing,15345
03/06/2026,19/10/2026,billing,15234
03/06/2026,26/10/2026,billing,15244
03/06/2026,02/11/2026,billing,14839
03/06/2026,09/11/2026,billing,14830
03/06/2026,16/11/2026,billing,15996
03/06/2026,23/11/2026,billing,17554
03/06/2026,30/11/2026,billing,18656
03/06/2026,07/12/2026,billing,18265
03/06/2026,14/12/2026,billing,17730
03/06/2026,21/12/2026,billing,15683
03/06/2026,28/12/2026,billing,16679
03/06/2026,04/01/2027,billing,16804
03/06/2026,11/01/2027,billing,16971
03/06/2026,18/01/2027,billing,17618
03/06/2026,25/01/2027,billing,16127
03/06/2026,01/02/2027,billing,15296
03/06/2026,08/02/2027,billing,14979
03/06/2026,15/02/2027,billing,15321
03/06/2026,22/02/2027,billing,15378
03/06/2026,01/03/2027,billing,15870
03/06/2026,08/03/2027,billing,15563
03/06/2026,15/03/2027,billing,15601
03/06/2026,22/03/2027,billing,14783
03/06/2026,29/03/2027,billing,15393
03/06/2026,05/04/2027,billing,15612
03/06/2026,12/04/2027,billing,15884
03/06/2026,19/04/2027,billing,16091
03/06/2026,26/04/2027,billing,15731
03/06/2026,04/05/2026,complaints,3990
03/06/2026,11/05/2026,complaints,3660
03/06/2026,18/05/2026,complaints,3404
03/06/2026,25/05/2026,complaints,3333
03/06/2026,01/06/2026,complaints,3543
03/06/2026,08/06/2026,complaints,3667
03/06/2026,15/06/2026,complaints,3815
03/06/2026,22/06/2026,complaints,4081
03/06/2026,29/06/2026,complaints,4001
03/06/2026,06/07/2026,complaints,4313
03/06/2026,13/07/2026,complaints,3563
03/06/2026,20/07/2026,complaints,3331
03/06/2026,27/07/2026,complaints,3157
03/06/2026,03/08/2026,complaints,3594
03/06/2026,10/08/2026,complaints,3506
03/06/2026,17/08/2026,complaints,3558
03/06/2026,24/08/2026,complaints,3302
03/06/2026,31/08/2026,complaints,3564
03/06/2026,07/09/2026,complaints,3775
03/06/2026,14/09/2026,complaints,3921
03/06/2026,21/09/2026,complaints,4337
03/06/2026,28/09/2026,complaints,4203
03/06/2026,05/10/2026,complaints,4360
03/06/2026,12/10/2026,complaints,3897
03/06/2026,19/10/2026,complaints,4167
03/06/2026,26/10/2026,complaints,4245
03/06/2026,02/11/2026,complaints,4286
03/06/2026,09/11/2026,complaints,3789
